Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Warsaw,Los-Angeles,9639.0km,80.78,59.87%,161.20ms,161.77ms,0.52ms,2022-01-07 02:26:02
Warsaw,Seattle,8383.0km,85.735,49.02%,171.34ms,171.64ms,0.46ms,2022-01-07 02:41:01
Warsaw,Chicago,7516.0km,59.925,63.16%,119.55ms,120.03ms,0.46ms,2022-01-07 02:09:13
Macau,Washington-DC,13100.0km,115.17,56.96%,229.92ms,231.53ms,0.50ms,2022-01-07 02:48:17
Macau,Miami,14454.0km,111.27,65.11%,222.41ms,222.77ms,0.39ms,2022-01-07 02:28:52
Macau,Atlanta,13484.0km,107.215,63.01%,214.20ms,215.12ms,0.34ms,2022-01-07 02:00:56
Macau,New-York-City,12963.0km,128.44,50.64%,256.73ms,257.67ms,0.48ms,2022-01-07 02:31:43
Macau,Geneva,9530.0km,101.53,46.95%,202.84ms,203.83ms,0.26ms,2022-01-07 02:15:44
Macau,Frankfurt,9161.0km,103.74,44.26%,207.27ms,210.04ms,0.58ms,2022-01-07 02:14:55
Macau,Paris,9629.0km,146.425,32.98%,292.31ms,295.81ms,0.82ms,2022-01-07 02:33:55
Macau,Madrid,10541.0km,105.325,50.20%,210.36ms,214.65ms,0.89ms,2022-01-07 02:26:50
Macau,Dusseldorf,9225.0km,102.93,45.00%,205.50ms,206.88ms,0.45ms,2022-01-07 02:13:43
Macau,Amsterdam,9297.0km,106.35,43.85%,212.57ms,212.88ms,0.15ms,2022-01-07 02:00:22
Macau,Cairo,8145.0km,116.81,34.96%,232.88ms,237.10ms,0.97ms,2022-01-07 02:07:02
Macau,Ar-Riyad,6953.0km,165.1749,19.09%,312.07ms,314.04ms,0.34ms,2022-01-07 02:13:17
Macau,Chennai,3725.0km,32.93,57.31%,65.66ms,66.67ms,0.29ms,2022-01-07 02:08:49
Macau,Colombo,4701.0km,45.91,57.16%,70.58ms,73.60ms,0.56ms,2022-01-07 02:01:56
Macau,Bangkok,1729.0km,29.68,29.31%,58.94ms,61.34ms,0.62ms,2022-01-07 02:02:09
Macau,Ho-Chi-Minh,1507.0km,33.625,22.49%,66.94ms,69.12ms,0.52ms,2022-01-07 02:18:33
Macau,Brunei,5586.0km,40.885,83.42%,31.60ms,32.57ms,0.29ms,2022-01-07 02:42:14
Macau,Lagos,11839.0km,143.095,41.40%,285.46ms,292.47ms,1.67ms,2022-01-07 02:23:36
Macau,Johannesburg,10721.0km,178.35,30.12%,356.41ms,358.32ms,0.65ms,2022-01-07 02:21:36
Macau,Cape-Town,11877.0km,174.91,34.03%,349.51ms,353.52ms,0.93ms,2022-01-07 02:07:36
Macau,Seoul,2094.0km,97.235,10.79%,194.26ms,195.29ms,0.31ms,2022-01-07 02:41:24
Macau,Dubai,5955.0km,156.185,19.09%,312.07ms,314.04ms,0.34ms,2022-01-07 02:13:17
Macau,Beijing,2249.0km,187.04,5.77%,341.14ms,367.75ms,5.85ms,2022-01-07 01:49:21
Macau,Shanghai,1228.0km,158.28,3.89%,298.17ms,328.77ms,7.27ms,2022-01-07 02:41:39
Macau,London,9625.0km,100.545,47.89%,200.74ms,203.01ms,0.54ms,2022-01-07 02:25:50
Macau,Wellington,9430.0km,146.92,32.18%,293.01ms,295.16ms,0.67ms,2022-01-07 02:48:31
Macau,Mountain-View,11186.0km,83.655,72.01%,154.84ms,155.80ms,0.51ms,2022-01-07 02:39:36
Macau,Mumbai,4298.0km,43.75,49.40%,87.24ms,88.54ms,0.50ms,2022-01-07 02:30:31
Macau,Rangoon,2649.0km,37.28,29.31%,58.94ms,61.34ms,0.62ms,2022-01-07 02:02:09
Macau,Hong-Kong,km,10.44
Macau,Tokyo,2887.0km,57.65,25.10%,115.05ms,116.22ms,0.47ms,2022-01-07 02:45:41
Macau,Osaka,2491.0km,28.84,43.70%,57.38ms,58.95ms,0.51ms,2022-01-07 02:32:55
Macau,Warsaw,8276.0km,155.655,26.61%,311.05ms,312.75ms,0.48ms,2022-01-07 02:48:07
Macau,Hanoi,876.0km,11.155,39.82%,21.89ms,23.77ms,0.44ms,2022-01-07 02:17:57
Macau,Manila,1118.0km,14.725,38.55%,29.19ms,30.23ms,0.33ms,2022-01-07 02:27:51
Macau,Tapei,809.0km,25.09,16.18%,49.81ms,51.81ms,0.58ms,2022-01-07 02:44:02
Macau,Dallas,13067.0km,93.415,70.25%,186.28ms,197.72ms,2.06ms,2022-01-07 02:11:39
Macau,Houston,13424.0km,96.57,69.55%,192.83ms,194.27ms,0.53ms,2022-01-07 02:19:09
Macau,Kuala-Lumpur,2694.0km,33.035000000000004,57.30%,42.74ms,58.17ms,4.05ms,2022-01-07 02:27:15
Macau,Singapore,2586.0km,15.885,83.42%,31.60ms,32.57ms,0.29ms,2022-01-07 02:42:14
Macau,Jakarta,3264.0km,22.105,74.18%,43.96ms,44.77ms,0.28ms,2022-01-07 02:20:57
Macau,Sydney,7375.0km,62.235,59.48%,124.21ms,126.28ms,0.48ms,2022-01-07 02:43:38
Macau,San-Jose,11162.0km,77.535,72.01%,154.84ms,155.80ms,0.51ms,2022-01-07 02:39:36
Macau,Los-Angeles,11654.0km,78.06,74.71%,155.90ms,157.41ms,0.59ms,2022-01-07 02:26:02
Macau,Seattle,10418.0km,78.82,66.36%,157.45ms,158.98ms,0.52ms,2022-01-07 02:41:00
Macau,Chicago,12540.0km,102.455,61.47%,204.75ms,205.15ms,0.62ms,2022-01-07 02:09:15
Hanoi,Washington-DC,13337.0km,121.335,55.11%,241.90ms,252.46ms,1.94ms,2022-01-07 02:48:19
Hanoi,Miami,14774.0km,132.56,55.75%,264.70ms,266.65ms,0.66ms,2022-01-07 02:28:52
Hanoi,Atlanta,13831.0km,122.34,56.68%,244.27ms,246.46ms,0.65ms,2022-01-07 02:00:56
Hanoi,New-York-City,13150.0km,117.52,55.96%,234.80ms,235.42ms,0.46ms,2022-01-07 02:31:43
Hanoi,Geneva,9048.0km,96.505,46.88%,192.82ms,193.54ms,0.51ms,2022-01-07 02:15:42
Hanoi,Frankfurt,8718.0km,99.77,43.81%,199.34ms,199.85ms,0.33ms,2022-01-07 02:14:55
Hanoi,Paris,9194.0km,103.005,44.63%,204.68ms,220.89ms,3.13ms,2022-01-07 02:33:55
Hanoi,Madrid,10038.0km,100.38,50.19%,200.54ms,201.13ms,0.52ms,2022-01-07 02:26:50
Hanoi,Dusseldorf,8802.0km,104.775,42.11%,209.25ms,210.35ms,0.36ms,2022-01-07 02:13:41
Hanoi,Amsterdam,8894.0km,109.58,40.61%,218.33ms,234.27ms,2.88ms,2022-01-07 02:00:22
Hanoi,Cairo,7424.0km,113.06,32.85%,224.12ms,258.02ms,6.08ms,2022-01-07 02:07:02
Hanoi,Ar-Riyad,6154.0km,140.5249,19.60%,261.91ms,290.15ms,5.06ms,2022-01-07 02:13:17
Hanoi,Chennai,2850.0km,34.13,41.91%,67.93ms,68.61ms,0.34ms,2022-01-07 02:08:49
Hanoi,Colombo,3825.0km,103.895,16.80%,185.95ms,191.69ms,1.47ms,2022-01-07 02:01:59
Hanoi,Bangkok,987.0km,34.21,14.51%,67.82ms,69.99ms,0.59ms,2022-01-07 02:02:12
Hanoi,Ho-Chi-Minh,1139.0km,12.155,47.46%,24.12ms,24.80ms,0.13ms,2022-01-07 02:18:33
Hanoi,Brunei,5199.0km,47.29,49.98%,43.13ms,80.25ms,6.63ms,2022-01-07 02:42:14
Hanoi,Lagos,11025.0km,181.905,30.37%,363.17ms,367.88ms,1.06ms,2022-01-07 02:23:36
Hanoi,Johannesburg,9888.0km,171.185,28.91%,342.17ms,343.04ms,0.55ms,2022-01-07 02:21:36
Hanoi,Cape-Town,11067.0km,176.71,31.35%,353.16ms,355.24ms,0.86ms,2022-01-07 02:07:38
Hanoi,Seoul,2744.0km,57.935,23.86%,114.85ms,116.84ms,0.72ms,2022-01-07 02:41:24
Hanoi,Dubai,5156.0km,131.535,19.60%,261.91ms,290.15ms,5.06ms,2022-01-07 02:13:17
Hanoi,Beijing,2549.0km,124.545,10.19%,230.87ms,232.19ms,0.37ms,2022-01-07 01:49:19
Hanoi,Shanghai,1929.0km,101.37,9.55%,201.62ms,227.74ms,4.68ms,2022-01-07 02:41:37
Hanoi,London,9231.0km,144.75,31.94%,288.87ms,300.03ms,2.10ms,2022-01-07 02:25:50
Hanoi,Wellington,9916.0km,125.745,39.51%,250.92ms,252.91ms,0.66ms,2022-01-07 02:48:31
Hanoi,Mountain-View,11849.0km,106.78,58.83%,200.70ms,209.73ms,1.66ms,2022-01-07 02:39:36
Hanoi,Mumbai,3440.0km,51.735,33.40%,102.92ms,108.50ms,1.01ms,2022-01-07 02:30:29
Hanoi,Rangoon,1907.0km,41.81,14.51%,67.82ms,69.99ms,0.59ms,2022-01-07 02:02:12
Hanoi,Hong-Kong,876.0km,11.345,39.82%,21.92ms,26.85ms,1.09ms,2022-01-07 02:18:43
Hanoi,Tokyo,3676.0km,52.245,35.35%,104.21ms,104.75ms,0.35ms,2022-01-07 02:45:40
Hanoi,Osaka,3274.0km,59.13,27.75%,117.58ms,126.52ms,1.63ms,2022-01-07 02:32:55
Hanoi,Warsaw,7828.0km,121.79,32.21%,243.07ms,245.15ms,0.51ms,2022-01-07 02:48:06
Hanoi,Macau,964.0km,21.785,39.82%,21.92ms,26.85ms,1.09ms,2022-01-07 02:18:43
Hanoi,Manila,1758.0km,98.3,8.97%,195.72ms,209.99ms,2.68ms,2022-01-07 02:27:51
Hanoi,Tapei,1669.0km,48.76,17.21%,97.23ms,97.90ms,0.27ms,2022-01-07 02:44:02
Hanoi,Dallas,13570.0km,119.87,56.78%,237.03ms,279.43ms,9.25ms,2022-01-07 02:11:39
Hanoi,Houston,13932.0km,121.56,57.33%,240.89ms,262.01ms,5.54ms,2022-01-07 02:19:09
Hanoi,Kuala-Lumpur,2213.0km,186.835,5.81%,350.15ms,383.99ms,6.39ms,2022-01-07 02:27:15
Hanoi,Singapore,2199.0km,22.29,49.98%,43.13ms,80.25ms,6.63ms,2022-01-07 02:42:14
Hanoi,Jakarta,3024.0km,28.415,54.00%,56.23ms,58.87ms,0.76ms,2022-01-07 02:20:59
Hanoi,Sydney,7772.0km,70.92,55.12%,141.57ms,142.47ms,0.48ms,2022-01-07 02:43:40
Hanoi,San-Jose,11825.0km,100.66,58.83%,200.70ms,209.73ms,1.66ms,2022-01-07 02:39:36
Hanoi,Los-Angeles,12321.0km,102.995,60.10%,205.55ms,207.33ms,0.56ms,2022-01-07 02:26:02
Hanoi,Seattle,11000.0km,105.665,52.13%,211.04ms,211.76ms,0.51ms,2022-01-07 02:41:00
Hanoi,Chicago,12889.0km,122.035,52.82%,242.47ms,283.99ms,7.44ms,2022-01-07 02:09:15
Manila,Washington-DC,13766.0km,120.295,57.36%,237.41ms,292.08ms,9.77ms,2022-01-07 02:48:17
Manila,Miami,14981.0km,114.56,65.42%,228.95ms,229.23ms,0.45ms,2022-01-07 02:28:53
Manila,Atlanta,14010.0km,144.5,48.48%,286.38ms,351.17ms,11.64ms,2022-01-07 02:00:56
Manila,New-York-City,13686.0km,117.625,58.24%,233.15ms,292.94ms,10.73ms,2022-01-07 02:31:43
Manila,Geneva,10648.0km,131.49,40.64%,260.71ms,296.42ms,7.71ms,2022-01-07 02:15:44
Manila,Frankfurt,10278.0km,105.245,48.94%,209.07ms,246.87ms,6.76ms,2022-01-07 02:14:55
Manila,Paris,10746.0km,157.0,34.33%,312.03ms,347.08ms,6.44ms,2022-01-07 02:33:57
Manila,Madrid,11659.0km,173.79,33.60%,347.46ms,347.72ms,0.73ms,2022-01-07 02:26:50
Manila,Dusseldorf,10341.0km,162.06,31.92%,318.83ms,368.18ms,14.64ms,2022-01-07 02:13:41
Manila,Amsterdam,10410.0km,105.06,49.57%,209.82ms,214.44ms,0.93ms,2022-01-07 02:00:22
Manila,Cairo,9180.0km,145.985,31.55%,291.13ms,294.46ms,0.99ms,2022-01-07 02:07:02
Manila,Ar-Riyad,7902.0km,104.57990000000001,36.15%,190.73ms,194.57ms,1.08ms,2022-01-07 02:13:17
Manila,Chennai,4392.0km,42.205,52.29%,84.28ms,85.07ms,0.34ms,2022-01-07 02:08:49
Manila,Colombo,5381.0km,117.025,21.98%,212.87ms,213.80ms,0.44ms,2022-01-07 02:01:59
Manila,Bangkok,2210.0km,35.575,31.13%,69.93ms,97.86ms,4.97ms,2022-01-07 02:02:09
Manila,Ho-Chi-Minh,1610.0km,98.0,8.21%,195.88ms,196.33ms,0.52ms,2022-01-07 02:18:33
Manila,Brunei,5395.0km,54.35,41.29%,51.23ms,100.02ms,16.52ms,2022-01-07 02:42:14
Manila,Lagos,12749.0km,142.495,44.89%,284.80ms,285.36ms,0.15ms,2022-01-07 02:23:36
Manila,Johannesburg,11004.0km,211.38,26.08%,422.54ms,423.02ms,0.54ms,2022-01-07 02:21:36
Manila,Cape-Town,12052.0km,193.735,31.14%,387.23ms,390.99ms,0.68ms,2022-01-07 02:07:36
Manila,Seoul,2624.0km,92.655,14.18%,180.23ms,200.14ms,7.09ms,2022-01-07 02:41:24
Manila,Dubai,6904.0km,95.59,36.15%,190.73ms,194.57ms,1.08ms,2022-01-07 02:13:17
Manila,Beijing,3165.0km,43.19,43.69%,67.32ms,87.42ms,3.92ms,2022-01-07 01:49:19
Manila,Shanghai,1849.0km,32.74,28.45%,55.43ms,99.98ms,16.20ms,2022-01-07 02:41:37
Manila,London,10736.0km,130.91,41.13%,261.12ms,275.42ms,2.58ms,2022-01-07 02:25:50
Manila,Wellington,8312.0km,152.535,27.25%,304.46ms,310.35ms,1.09ms,2022-01-07 02:48:31
Manila,Mountain-View,11300.0km,94.2,64.07%,176.04ms,176.79ms,0.58ms,2022-01-07 02:39:36
Manila,Mumbai,5128.0km,54.84,47.05%,109.51ms,110.68ms,0.38ms,2022-01-07 02:30:29
Manila,Rangoon,3130.0km,43.175000000000004,31.13%,69.93ms,97.86ms,4.97ms,2022-01-07 02:02:09
Manila,Hong-Kong,1118.0km,15.68,36.06%,29.26ms,57.74ms,6.87ms,2022-01-07 02:18:43
Manila,Tokyo,3002.0km,39.685,38.00%,77.70ms,104.34ms,5.51ms,2022-01-07 02:45:41
Manila,Osaka,2669.0km,38.58,34.66%,75.66ms,104.23ms,5.48ms,2022-01-07 02:32:55
Manila,Warsaw,9394.0km,115.365,40.84%,228.09ms,300.07ms,12.89ms,2022-01-07 02:48:07
Manila,Macau,1206.0km,26.119999999999997,36.06%,29.26ms,57.74ms,6.87ms,2022-01-07 02:18:43
Manila,Hanoi,1758.0km,99.075,8.88%,195.68ms,259.57ms,11.43ms,2022-01-07 02:17:55
Manila,Tapei,1163.0km,33.17,17.62%,66.19ms,66.72ms,0.26ms,2022-01-07 02:44:04
Manila,Dallas,13397.0km,107.55,62.31%,212.15ms,242.57ms,8.45ms,2022-01-07 02:11:40
Manila,Houston,13735.0km,106.62,64.48%,212.88ms,214.05ms,0.44ms,2022-01-07 02:19:10
Manila,Kuala-Lumpur,2642.0km,44.125,37.41%,62.98ms,105.03ms,9.19ms,2022-01-07 02:27:15
Manila,Singapore,2395.0km,29.35,41.29%,51.23ms,100.02ms,16.52ms,2022-01-07 02:42:14
Manila,Jakarta,2787.0km,36.36,38.71%,72.39ms,73.48ms,0.36ms,2022-01-07 02:20:57
Manila,Sydney,6269.0km,117.095,26.79%,226.91ms,237.38ms,3.14ms,2022-01-07 02:43:40
Manila,San-Jose,11276.0km,88.08,64.07%,176.04ms,176.79ms,0.58ms,2022-01-07 02:39:36
Manila,Los-Angeles,11749.0km,85.92,68.71%,167.10ms,236.80ms,17.06ms,2022-01-07 02:26:02
Manila,Seattle,10694.0km,98.185,54.56%,195.52ms,217.82ms,4.03ms,2022-01-07 02:41:01
Manila,Chicago,13091.0km,112.25,58.44%,224.30ms,227.76ms,0.79ms,2022-01-07 02:09:15
Tapei,Washington-DC,12634.0km,107.21,59.04%,213.32ms,221.27ms,1.70ms,2022-01-07 02:48:18
Tapei,Miami,13906.0km,103.395,67.50%,206.68ms,206.90ms,0.38ms,2022-01-07 02:28:53
Tapei,Atlanta,12931.0km,129.395,50.12%,258.39ms,261.42ms,0.76ms,2022-01-07 02:00:56
Tapei,New-York-City,12539.0km,117.91,53.36%,235.54ms,236.33ms,0.25ms,2022-01-07 02:31:41
Tapei,Geneva,9780.0km,126.96,38.66%,253.04ms,273.45ms,3.67ms,2022-01-07 02:15:42
Tapei,Frankfurt,9377.0km,111.57,42.05%,223.03ms,223.34ms,0.54ms,2022-01-07 02:14:55
Tapei,Paris,9831.0km,113.69,43.31%,226.76ms,230.60ms,1.07ms,2022-01-07 02:33:55
Tapei,Madrid,10800.0km,130.545,41.38%,260.99ms,261.42ms,0.70ms,2022-01-07 02:26:50
Tapei,Dusseldorf,9420.0km,111.62,42.24%,223.02ms,224.28ms,0.36ms,2022-01-07 02:13:41
Tapei,Amsterdam,9469.0km,111.41,42.65%,220.53ms,228.74ms,2.25ms,2022-01-07 02:00:22
Tapei,Cairo,8676.0km,135.945,32.01%,271.06ms,277.69ms,1.38ms,2022-01-07 02:07:00
Tapei,Ar-Riyad,7597.0km,176.5349,19.70%,334.62ms,337.58ms,0.80ms,2022-01-07 02:13:18
Tapei,Chennai,4516.0km,52.6,43.01%,105.04ms,105.85ms,0.35ms,2022-01-07 02:08:49
Tapei,Colombo,5488.0km,72.155,38.93%,123.05ms,124.67ms,0.50ms,2022-01-07 02:01:57
Tapei,Bangkok,2534.0km,50.65,25.09%,101.03ms,102.41ms,0.49ms,2022-01-07 02:02:09
Tapei,Ho-Chi-Minh,2228.0km,49.56,22.51%,95.55ms,197.20ms,18.21ms,2022-01-07 02:18:33
Tapei,Brunei,6251.0km,47.655,72.24%,45.17ms,45.54ms,0.26ms,2022-01-07 02:42:14
Tapei,Lagos,12471.0km,206.995,30.20%,405.67ms,425.11ms,6.43ms,2022-01-07 02:23:36
Tapei,Johannesburg,11530.0km,156.13,36.96%,312.10ms,312.87ms,0.66ms,2022-01-07 02:21:36
Tapei,Cape-Town,12680.0km,216.95,29.28%,433.65ms,436.85ms,0.55ms,2022-01-07 02:07:36
Tapei,Seoul,1486.0km,41.9,17.90%,82.64ms,85.02ms,0.57ms,2022-01-07 02:41:25
Tapei,Dubai,6599.0km,167.545,19.70%,334.62ms,337.58ms,0.80ms,2022-01-07 02:13:18
Tapei,Beijing,2049.0km,48.33,23.78%,78.46ms,79.30ms,0.22ms,2022-01-07 01:49:19
Tapei,Shanghai,685.0km,28.705,12.02%,57.28ms,57.60ms,0.34ms,2022-01-07 02:41:38
Tapei,London,9784.0km,129.375,37.92%,258.54ms,259.45ms,0.61ms,2022-01-07 02:25:51
Tapei,Wellington,9190.0km,112.84,40.84%,224.65ms,229.48ms,1.31ms,2022-01-07 02:48:31
Tapei,Mountain-View,10447.0km,85.02000000000001,66.39%,157.63ms,158.33ms,0.55ms,2022-01-07 02:39:36
Tapei,Mumbai,5033.0km,81.68,30.88%,163.25ms,163.53ms,0.49ms,2022-01-07 02:30:29
Tapei,Rangoon,3454.0km,58.25,25.09%,101.03ms,102.41ms,0.49ms,2022-01-07 02:02:09
Tapei,Hong-Kong,809.0km,25.06,16.18%,49.80ms,51.10ms,0.44ms,2022-01-07 02:18:43
Tapei,Tokyo,2107.0km,30.995,34.54%,61.84ms,62.29ms,0.31ms,2022-01-07 02:45:41
Tapei,Osaka,1720.0km,26.675,32.45%,53.20ms,53.68ms,0.26ms,2022-01-07 02:32:55
Tapei,Warsaw,8510.0km,144.2,29.55%,224.45ms,338.91ms,53.39ms,2022-01-07 02:48:15
Tapei,Macau,897.0km,35.5,16.18%,49.80ms,51.10ms,0.44ms,2022-01-07 02:18:43
Tapei,Hanoi,1669.0km,48.765,17.21%,97.21ms,98.06ms,0.18ms,2022-01-07 02:17:55
Tapei,Manila,1163.0km,33.355,17.62%,66.17ms,79.37ms,2.38ms,2022-01-07 02:27:52
Tapei,Dallas,12414.0km,100.46,62.07%,200.34ms,214.84ms,2.60ms,2022-01-07 02:11:40
Tapei,Houston,12765.0km,103.255,61.97%,206.12ms,211.03ms,0.88ms,2022-01-07 02:19:10
Tapei,Kuala-Lumpur,3405.0km,51.965,39.41%,78.75ms,131.64ms,9.92ms,2022-01-07 02:27:14
Tapei,Singapore,3251.0km,22.655,72.24%,45.17ms,45.54ms,0.26ms,2022-01-07 02:42:14
Tapei,Jakarta,3817.0km,42.545,44.91%,84.96ms,85.91ms,0.20ms,2022-01-07 02:20:58
Tapei,Sydney,7263.0km,107.58,33.78%,215.07ms,215.39ms,0.55ms,2022-01-07 02:43:38
Tapei,San-Jose,10423.0km,78.9,66.39%,157.63ms,158.33ms,0.55ms,2022-01-07 02:39:36
Tapei,Los-Angeles,10911.0km,82.145,66.53%,164.09ms,164.51ms,0.21ms,2022-01-07 02:26:02
Tapei,Seattle,9733.0km,95.67,50.96%,191.19ms,191.62ms,0.18ms,2022-01-07 02:41:01
Tapei,Chicago,11998.0km,109.74,54.79%,219.29ms,221.76ms,0.60ms,2022-01-07 02:09:13
Dallas,Washington-DC,1875.0km,17.235,55.15%,33.64ms,46.38ms,2.22ms,2022-01-07 02:48:17
Dallas,Miami,1787.0km,15.975,57.65%,31.74ms,34.49ms,0.52ms,2022-01-07 02:28:52
Dallas,Atlanta,1158.0km,11.645,50.35%,22.11ms,53.48ms,5.61ms,2022-01-07 02:00:56
Dallas,New-York-City,2235.0km,23.07,48.59%,41.75ms,170.54ms,23.10ms,2022-01-07 02:31:41
Dallas,Geneva,8328.0km,63.82,65.57%,127.06ms,139.30ms,2.17ms,2022-01-07 02:15:41
Dallas,Frankfurt,8257.0km,61.06,67.68%,119.66ms,189.31ms,12.49ms,2022-01-07 02:14:53
Dallas,Paris,7935.0km,58.675,67.82%,115.35ms,148.44ms,6.03ms,2022-01-07 02:33:55
Dallas,Madrid,7960.0km,63.2,63.17%,126.30ms,127.40ms,0.45ms,2022-01-07 02:26:50
Dallas,Dusseldorf,8078.0km,61.805,65.67%,123.22ms,124.27ms,0.50ms,2022-01-07 02:13:41
Dallas,Amsterdam,7894.0km,57.075,69.25%,114.06ms,114.44ms,0.38ms,2022-01-07 02:00:22
Dallas,Cairo,11145.0km,81.06,68.80%,161.22ms,172.30ms,2.00ms,2022-01-07 02:06:59
Dallas,Ar-Riyad,13950.0km,118.56490000000001,59.14%,218.99ms,219.35ms,0.64ms,2022-01-07 02:13:17
Dallas,Chennai,14910.0km,121.955,61.36%,243.81ms,244.45ms,0.55ms,2022-01-07 02:08:49
Dallas,Colombo,15596.0km,133.115,60.80%,244.72ms,255.59ms,2.04ms,2022-01-07 02:01:56
Dallas,Bangkok,14528.0km,128.48,56.75%,256.44ms,261.22ms,1.13ms,2022-01-07 02:02:09
Dallas,Ho-Chi-Minh,14570.0km,111.09,65.63%,219.37ms,301.49ms,14.74ms,2022-01-07 02:18:32
Dallas,Brunei,18651.0km,128.28,75.98%,206.45ms,206.72ms,0.06ms,2022-01-07 02:42:14
Dallas,Lagos,10560.0km,102.56,51.51%,204.66ms,212.86ms,1.53ms,2022-01-07 02:23:36
Dallas,Johannesburg,14690.0km,130.465,56.50%,260.84ms,261.05ms,0.42ms,2022-01-07 02:21:36
Dallas,Cape-Town,14109.0km,121.67,58.06%,243.09ms,245.32ms,0.77ms,2022-01-07 02:07:36
Dallas,Seoul,10976.0km,84.905,64.95%,169.75ms,169.97ms,0.36ms,2022-01-07 02:41:24
Dallas,Dubai,12952.0km,109.575,59.14%,218.99ms,219.35ms,0.64ms,2022-01-07 02:13:17
Dallas,Beijing,11411.0km,119.97,50.76%,221.91ms,222.12ms,0.33ms,2022-01-07 01:49:19
Dallas,Shanghai,11844.0km,102.325,58.06%,200.76ms,258.68ms,12.54ms,2022-01-07 02:41:37
Dallas,London,7644.0km,54.72,70.13%,109.27ms,109.96ms,0.31ms,2022-01-07 02:25:48
Dallas,Wellington,12220.0km,78.41,78.33%,156.12ms,159.18ms,0.70ms,2022-01-07 02:48:31
Dallas,Mountain-View,2361.0km,29.195,50.80%,44.46ms,91.91ms,8.50ms,2022-01-07 02:39:36
Dallas,Mumbai,14149.0km,115.345,61.52%,230.58ms,230.92ms,0.64ms,2022-01-07 02:30:28
Dallas,Rangoon,15448.0km,136.07999999999998,56.75%,256.44ms,261.22ms,1.13ms,2022-01-07 02:02:09
Dallas,Hong-Kong,13067.0km,91.98,71.40%,183.58ms,187.70ms,0.88ms,2022-01-07 02:18:43
Dallas,Tokyo,10395.0km,65.27,79.96%,130.43ms,130.85ms,0.48ms,2022-01-07 02:45:40
Dallas,Osaka,10741.0km,68.11,78.98%,135.89ms,138.09ms,0.63ms,2022-01-07 02:32:55
Dallas,Warsaw,8806.0km,69.535,63.35%,138.89ms,139.41ms,0.36ms,2022-01-07 02:48:06
Dallas,Macau,13155.0km,102.42,71.40%,183.58ms,187.70ms,0.88ms,2022-01-07 02:18:43
Dallas,Hanoi,13570.0km,118.755,57.26%,236.95ms,244.93ms,1.51ms,2022-01-07 02:17:55
Dallas,Manila,13397.0km,104.83,64.10%,209.11ms,220.60ms,2.08ms,2022-01-07 02:27:51
Dallas,Tapei,12414.0km,100.855,61.76%,200.48ms,224.71ms,4.50ms,2022-01-07 02:44:02
Dallas,Houston,362.0km,2.78,72.40%,5.31ms,7.88ms,0.48ms,2022-01-07 02:19:09
Dallas,Kuala-Lumpur,15749.0km,115.5,74.53%,201.01ms,282.03ms,18.44ms,2022-01-07 02:27:15
Dallas,Singapore,15651.0km,103.28,75.98%,206.45ms,206.72ms,0.06ms,2022-01-07 02:42:14
Dallas,Jakarta,16183.0km,109.66,73.89%,219.07ms,220.86ms,0.69ms,2022-01-07 02:20:57
Dallas,Sydney,13822.0km,94.93,73.13%,188.56ms,223.20ms,6.21ms,2022-01-07 02:43:38
Dallas,San-Jose,2337.0km,23.075,50.80%,44.46ms,91.91ms,8.50ms,2022-01-07 02:39:36
Dallas,Los-Angeles,1991.0km,15.92,64.23%,31.61ms,32.84ms,0.32ms,2022-01-07 02:26:02
Dallas,Seattle,2703.0km,29.55,45.81%,59.04ms,59.20ms,0.34ms,2022-01-07 02:41:00
Dallas,Chicago,1291.0km,18.13,35.86%,36.20ms,36.48ms,0.23ms,2022-01-07 02:09:13
Houston,Washington-DC,1936.0km,14.06,69.14%,27.64ms,29.08ms,0.29ms,2022-01-07 02:48:17
Houston,Miami,1555.0km,15.995,50.16%,31.80ms,32.35ms,0.14ms,2022-01-07 02:28:52
Houston,Atlanta,1127.0km,9.5,59.32%,18.80ms,19.23ms,0.14ms,2022-01-07 02:00:56
Houston,New-York-City,2309.0km,17.855,65.97%,35.46ms,35.95ms,0.12ms,2022-01-07 02:31:41
Houston,Geneva,8473.0km,59.83,71.20%,119.46ms,120.09ms,0.27ms,2022-01-07 02:15:42
Houston,Frankfurt,8427.0km,58.25,72.65%,116.29ms,116.77ms,0.17ms,2022-01-07 02:14:53
Houston,Paris,8086.0km,56.26,72.20%,110.53ms,144.78ms,6.12ms,2022-01-07 02:33:55
Houston,Madrid,8052.0km,59.28,68.24%,118.40ms,118.78ms,0.49ms,2022-01-07 02:26:50
Houston,Dusseldorf,8250.0km,58.15,71.12%,115.92ms,117.18ms,0.37ms,2022-01-07 02:13:41
Houston,Amsterdam,8068.0km,56.905,71.40%,113.64ms,114.08ms,0.31ms,2022-01-07 02:00:22
Houston,Cairo,11288.0km,77.705,72.83%,154.62ms,156.56ms,0.56ms,2022-01-07 02:06:59
Houston,Ar-Riyad,14176.0km,119.8699,59.63%,221.53ms,222.36ms,0.57ms,2022-01-07 02:13:17
Houston,Chennai,15232.0km,120.855,63.20%,241.46ms,244.73ms,0.60ms,2022-01-07 02:08:49
